2008,保罗-皮尔斯,波士顿凯尔特人,1808
2009,保罗-皮尔斯,波士顿凯尔特人,1980
2010,保罗-皮尔斯,波士顿凯尔特人,1388
2011,保罗-皮尔斯,波士顿凯尔特人,1533
2012,保罗-皮尔斯,波士顿凯尔特人,1679
2013,保罗-皮尔斯,布鲁克林篮网,1533
2014,保罗-皮尔斯,华盛顿奇才,531
2015,保罗-皮尔斯,洛杉矶快船,340
2016,保罗-皮尔斯,洛杉矶快船,350
2017,保罗-皮尔斯,洛杉矶快船,110
2011,以赛亚-托马斯,萨克拉门托国王,47
2012,以赛亚-托马斯,萨克拉门托国王,76
2013,以赛亚-托马斯,萨克拉门托国王,88
2014,以赛亚-托马斯,波士顿凯尔特人,724
2015,以赛亚-托马斯,波士顿凯尔特人,691
2016,以赛亚-托马斯,波士顿凯尔特人,659
2017,以赛亚-托马斯,洛杉矶湖人,626
2018,以赛亚-托马斯,丹佛掘金,203
2019,以赛亚-托马斯,华盛顿奇才,232
2006,凯尔-洛瑞,孟菲斯灰熊,101
2007,凯尔-洛瑞,孟菲斯灰熊,109
2008,凯尔-洛瑞,休斯顿火箭,116
2009,凯尔-洛瑞,休斯顿火箭,203
2010,凯尔-洛瑞,休斯顿火箭,575
2011,凯尔-洛瑞,休斯顿火箭,575
2012,凯尔-洛瑞,多伦多猛龙,575
2013,凯尔-洛瑞,多伦多猛龙,621
2014,凯尔-洛瑞,多伦多猛龙,1200
2015,凯尔-洛瑞,多伦多猛龙,1200
2016,凯尔-洛瑞,多伦多猛龙,1200
2017,凯尔-洛瑞,多伦多猛龙,2870
2018,凯尔-洛瑞,多伦多猛龙,3120
2019,凯尔-洛瑞,多伦多猛龙,3330
2020,凯尔-洛瑞,多伦多猛龙,3000
2001,托尼-帕克,圣安东尼奥马刺,74
2002,托尼-帕克,圣安东尼奥马刺,80
2003,托尼-帕克,圣安东尼奥马刺,86
2004,托尼-帕克,圣安东尼奥马刺,155
2005,托尼-帕克,圣安东尼奥马刺,840
2006,托尼-帕克,圣安东尼奥马刺,945
2007,托尼-帕克,圣安东尼奥马刺,1050
2008,托尼-帕克,圣安东尼奥马刺,1155
2009,托尼-帕克,圣安东尼奥马刺,1260
2010,托尼-帕克,圣安东尼奥马刺,1350
2011,托尼-帕克,圣安东尼奥马刺,1250
2012,托尼-帕克,圣安东尼奥马刺,1250
2013,托尼-帕克,圣安东尼奥马刺,1250
2014,托尼-帕克,圣安东尼奥马刺,1250
2015,托尼-帕克,圣安东尼奥马刺,1344
2016,托尼-帕克,圣安东尼奥马刺,1445
2017,托尼-帕克,圣安东尼奥马刺,1545
2018,托尼-帕克,夏洛特黄蜂,500
2019,托尼-帕克,夏洛特黄蜂,500
2002,马努-吉诺比利,圣安东尼奥马刺,133
2003,马努-吉诺比利,圣安东尼奥马刺,146
2004,马努-吉诺比利,圣安东尼奥马刺,660
2005,马努-吉诺比利,圣安东尼奥马刺,743
2006,马努-吉诺比利,圣安东尼奥马刺,825
2007,马努-吉诺比利,圣安东尼奥马刺,908
2008,马努-吉诺比利,圣安东尼奥马刺,991
2009,马努-吉诺比利,圣安东尼奥马刺,1073
2010,马努-吉诺比利,圣安东尼奥马刺,1185
2011,马努-吉诺比利,圣安东尼奥马刺,1298
2012,马努-吉诺比利,圣安东尼奥马刺,1411
2013,马努-吉诺比利,圣安东尼奥马刺,750
2014,马努-吉诺比利,圣安东尼奥马刺,700
2015,马努-吉诺比利,圣安东尼奥马刺,281
2016,马努-吉诺比利,圣安东尼奥马刺,1400
2017,马努-吉诺比利,圣安东尼奥马刺,250
2018,马努-吉诺比利,圣安东尼奥马刺,250
2008,德安德鲁-乔丹,洛杉矶快船,55
2009,德安德鲁-乔丹,洛杉矶快船,74
2010,德安德鲁-乔丹,洛杉矶快船,85
2011,德安德鲁-乔丹,洛杉矶快船,1008
2012,德安德鲁-乔丹,洛杉矶快船,1053
2013,德安德鲁-乔丹,洛杉矶快船,1099
2014,德安德鲁-乔丹,洛杉矶快船,1144
2015,德安德鲁-乔丹,洛杉矶快船,1950
2016,德安德鲁-乔丹,洛杉矶快船,2117
2017,德安德鲁-乔丹,洛杉矶快船,2264
2018,德安德鲁-乔丹,纽约尼克斯,2290
2019,德安德鲁-乔丹,布鲁克林篮网,988
2020,德安德鲁-乔丹,布鲁克林篮网,1038
2021,德安德鲁-乔丹,布鲁克林篮网,988
2022,德安德鲁-乔丹,布鲁克林篮网,982
1984,拉里-伯德,波士顿凯尔特人,180
1985,拉里-伯德,波士顿凯尔特人,180
1987,拉里-伯德,波士顿凯尔特人,180
1988,拉里-伯德,波士顿凯尔特人,180
1989,拉里-伯德,波士顿凯尔特人,275
1990,拉里-伯德,波士顿凯尔特人,150
1991,拉里-伯德,波士顿凯尔特人,707
1992,拉里-伯德,波士顿凯尔特人,230
2012,安德烈-德拉蒙德,底特律活塞,236
2013,安德烈-德拉蒙德,底特律活塞,246
2014,安德烈-德拉蒙德,底特律活塞,257
2015,安德烈-德拉蒙德,底特律活塞,327
2016,安德烈-德拉蒙德,底特律活塞,2212
2017,安德烈-德拉蒙德,底特律活塞,2378
2018,安德烈-德拉蒙德,底特律活塞,2543
2019,安德烈-德拉蒙德,克里夫兰骑士,2709
2020,安德烈-德拉蒙德,克里夫兰骑士,2875
2004,安德烈-伊格达拉,费城76人,191
2005,安德烈-伊格达拉,费城76人,206
2006,安德烈-伊格达拉,费城76人,220
2007,安德烈-伊格达拉,费城76人,280
2008,安德烈-伊格达拉,费城76人,1130
2009,安德烈-伊格达拉,费城76人,1220
2010,安德烈-伊格达拉,费城76人,1235
2011,安德烈-伊格达拉,费城76人,1353
2012,安德烈-伊格达拉,丹佛掘金,1497
2013,安德烈-伊格达拉,金州勇士,1287
2014,安德烈-伊格达拉,金州勇士,1229
2015,安德烈-伊格达拉,金州勇士,1171
2016,安德烈-伊格达拉,金州勇士,1113
2017,安德烈-伊格达拉,金州勇士,1481
2018,安德烈-伊格达拉,金州勇士,1600
2019,安德烈-伊格达拉,迈阿密热火,1719
2020,安德烈-伊格达拉,迈阿密热火,1500
2021,安德烈-伊格达拉,迈阿密热火,1500
2010,约翰-沃尔,华盛顿奇才,514
2011,约翰-沃尔,华盛顿奇才,553
2012,约翰-沃尔,华盛顿奇才,592
2013,约翰-沃尔,华盛顿奇才,746
2014,约翰-沃尔,华盛顿奇才,1475
2015,约翰-沃尔,华盛顿奇才,1585
2016,约翰-沃尔,华盛顿奇才,1696
2017,约翰-沃尔,华盛顿奇才,1806
2018,约翰-沃尔,华盛顿奇才,1917
2019,约翰-沃尔,华盛顿奇才,3780
2020,约翰-沃尔,华盛顿奇才,4082
2021,约翰-沃尔,华盛顿奇才,4385
2022,约翰-沃尔,华盛顿奇才,4687
2003,勒布朗-詹姆斯,克里夫兰骑士,402
2004,勒布朗-詹姆斯,克里夫兰骑士,432
2005,勒布朗-詹姆斯,克里夫兰骑士,462
2006,勒布朗-詹姆斯,克里夫兰骑士,583
2007,勒布朗-詹姆斯,克里夫兰骑士,1304
2008,勒布朗-詹姆斯,克里夫兰骑士,1441
2009,勒布朗-詹姆斯,克里夫兰骑士,1578
2010,勒布朗-詹姆斯,迈阿密热火,1450
2011,勒布朗-詹姆斯,迈阿密热火,1602
2012,勒布朗-詹姆斯,迈阿密热火,1755
2013,勒布朗-詹姆斯,迈阿密热火,1907
2014,勒布朗-詹姆斯,克里夫兰骑士,2064
2015,勒布朗-詹姆斯,克里夫兰骑士,2297
2016,勒布朗-詹姆斯,克里夫兰骑士,3096
2017,勒布朗-詹姆斯,克里夫兰骑士,3329
2018,勒布朗-詹姆斯,洛杉矶湖人,3565
2019,勒布朗-詹姆斯,洛杉矶湖人,3744
2020,勒布朗-詹姆斯,洛杉矶湖人,3922
2021,勒布朗-詹姆斯,洛杉矶湖人,4100
2009,詹姆斯-哈登,俄克拉荷马雷霆,405
2010,詹姆斯-哈登,俄克拉荷马雷霆,430
2011,詹姆斯-哈登,俄克拉荷马雷霆,460
2012,詹姆斯-哈登,休斯顿火箭,582
2013,詹姆斯-哈登,休斯顿火箭,1370
2014,詹姆斯-哈登,休斯顿火箭,1473
2015,詹姆斯-哈登,休斯顿火箭,1576
2016,詹姆斯-哈登,休斯顿火箭,2654
2017,詹姆斯-哈登,休斯顿火箭,2830
2018,詹姆斯-哈登,休斯顿火箭,3042
2019,詹姆斯-哈登,休斯顿火箭,3780
2020,詹姆斯-哈登,休斯顿火箭,4082
2021,詹姆斯-哈登,休斯顿火箭,4385
2022,詹姆斯-哈登,休斯顿火箭,4687
2009,斯蒂芬-库里,金州勇士,271
2010,斯蒂芬-库里,金州勇士,291
2011,斯蒂芬-库里,金州勇士,312
2012,斯蒂芬-库里,金州勇士,396
2013,斯蒂芬-库里,金州勇士,989
2014,斯蒂芬-库里,金州勇士,1063
2015,斯蒂芬-库里,金州勇士,1137
2016,斯蒂芬-库里,金州勇士,1211
2017,斯蒂芬-库里,金州勇士,3468
2018,斯蒂芬-库里,金州勇士,3746
2019,斯蒂芬-库里,金州勇士,4023
2020,斯蒂芬-库里,金州勇士,4301
2021,斯蒂芬-库里,金州勇士,4578
1996,科比-布莱恩特,洛杉矶湖人,102
1997,科比-布莱恩特,洛杉矶湖人,117
1998,科比-布莱恩特,洛杉矶湖人,132
1999,科比-布莱恩特,洛杉矶湖人,900
2000,科比-布莱恩特,洛杉矶湖人,1013
2001,科比-布莱恩特,洛杉矶湖人,1125
2002,科比-布莱恩特,洛杉矶湖人,1238
2003,科比-布莱恩特,洛杉矶湖人,1350
2004,科比-布莱恩特,洛杉矶湖人,1418
2005,科比-布莱恩特,洛杉矶湖人,1595
2006,科比-布莱恩特,洛杉矶湖人,1772
2007,科比-布莱恩特,洛杉矶湖人,1949
2008,科比-布莱恩特,洛杉矶湖人,2126
2009,科比-布莱恩特,洛杉矶湖人,2303
2010,科比-布莱恩特,洛杉矶湖人,2481
2011,科比-布莱恩特,洛杉矶湖人,2524
2012,科比-布莱恩特,洛杉矶湖人,2785
2013,科比-布莱恩特,洛杉矶湖人,3045
2014,科比-布莱恩特,洛杉矶湖人,2350
2015,科比-布莱恩特,洛杉矶湖人,2500
2007,凯文-杜兰特,西雅图超音速,417
2008,凯文-杜兰特,俄克拉荷马雷霆,448
2009,凯文-杜兰特,俄克拉荷马雷霆,480
2010,凯文-杜兰特,俄克拉荷马雷霆,605
2011,凯文-杜兰特,俄克拉荷马雷霆,1551
2012,凯文-杜兰特,俄克拉荷马雷霆,1667
2013,凯文-杜兰特,俄克拉荷马雷霆,1783
2014,凯文-杜兰特,俄克拉荷马雷霆,1900
2015,凯文-杜兰特,俄克拉荷马雷霆,2016
2016,凯文-杜兰特,金州勇士,2654
2017,凯文-杜兰特,金州勇士,2500
2018,凯文-杜兰特,金州勇士,3000
2019,凯文-杜兰特,布鲁克林篮网,3720
2020,凯文-杜兰特,布鲁克林篮网,3906
2021,凯文-杜兰特,布鲁克林篮网,4092
2022,凯文-杜兰特,布鲁克林篮网,4278
1984,迈克尔-乔丹,芝加哥公牛,55
1985,迈克尔-乔丹,芝加哥公牛,63
1987,迈克尔-乔丹,芝加哥公牛,85
1988,迈克尔-乔丹,芝加哥公牛,200
1989,迈克尔-乔丹,芝加哥公牛,250
1990,迈克尔-乔丹,芝加哥公牛,250
1991,迈克尔-乔丹,芝加哥公牛,325
1992,迈克尔-乔丹,芝加哥公牛,400
1993,迈克尔-乔丹,芝加哥公牛,400
1994,迈克尔-乔丹,芝加哥公牛,385
1995,迈克尔-乔丹,芝加哥公牛,385
1996,迈克尔-乔丹,芝加哥公牛,3014
1997,迈克尔-乔丹,芝加哥公牛,3314
2001,迈克尔-乔丹,华盛顿奇才,100
2002,迈克尔-乔丹,华盛顿奇才,103
2008,拉塞尔-威斯布鲁克,俄克拉荷马雷霆,349
2009,拉塞尔-威斯布鲁克,俄克拉荷马雷霆,376
2010,拉塞尔-威斯布鲁克,俄克拉荷马雷霆,402
2011,拉塞尔-威斯布鲁克,俄克拉荷马雷霆,508
2012,拉塞尔-威斯布鲁克,俄克拉荷马雷霆,1367
2013,拉塞尔-威斯布鲁克,俄克拉荷马雷霆,1469
2014,拉塞尔-威斯布鲁克,俄克拉荷马雷霆,1572
2015,拉塞尔-威斯布鲁克,俄克拉荷马雷霆,1674
2016,拉塞尔-威斯布鲁克,俄克拉荷马雷霆,2654
2017,拉塞尔-威斯布鲁克,俄克拉荷马雷霆,2853
2018,拉塞尔-威斯布鲁克,俄克拉荷马雷霆,3565
2019,拉塞尔-威斯布鲁克,休斯顿火箭,3818
2020,拉塞尔-威斯布鲁克,休斯顿火箭,4101
2021,拉塞尔-威斯布鲁克,休斯顿火箭,4385
2022,拉塞尔-威斯布鲁克,休斯顿火箭,4666
1992,沙奎尔-奥尼尔,奥兰多魔术,300
1993,沙奎尔-奥尼尔,奥兰多魔术,390
1994,沙奎尔-奥尼尔,奥兰多魔术,480
1995,沙奎尔-奥尼尔,奥兰多魔术,570
1996,沙奎尔-奥尼尔,洛杉矶湖人,1071
1997,沙奎尔-奥尼尔,洛杉矶湖人,1286
1998,沙奎尔-奥尼尔,洛杉矶湖人,1500
1999,沙奎尔-奥尼尔,洛杉矶湖人,1714
2000,沙奎尔-奥尼尔,洛杉矶湖人,1929
2001,沙奎尔-奥尼尔,洛杉矶湖人,2143
2002,沙奎尔-奥尼尔,洛杉矶湖人,2357
2003,沙奎尔-奥尼尔,洛杉矶湖人,2475
2004,沙奎尔-奥尼尔,迈阿密热火,2770
2005,沙奎尔-奥尼尔,迈阿密热火,2000
2006,沙奎尔-奥尼尔,迈阿密热火,2000
2007,沙奎尔-奥尼尔,菲尼克斯太阳,2000
2008,沙奎尔-奥尼尔,菲尼克斯太阳,2100
2009,沙奎尔-奥尼尔,克里夫兰骑士,2000
2010,沙奎尔-奥尼尔,波士顿凯尔特人,135
2005,克里斯-保罗,新奥尔良鹈鹕,314
2006,克里斯-保罗,新奥尔良鹈鹕,338
2007,克里斯-保罗,新奥尔良鹈鹕,362
2008,克里斯-保罗,新奥尔良鹈鹕,457
2009,克里斯-保罗,新奥尔良鹈鹕,1352
2010,克里斯-保罗,新奥尔良鹈鹕,1494
2011,克里斯-保罗,洛杉矶快船,1636
2012,克里斯-保罗,洛杉矶快船,1778
2013,克里斯-保罗,洛杉矶快船,1867
2014,克里斯-保罗,洛杉矶快船,2007
2015,克里斯-保罗,洛杉矶快船,2147
2016,克里斯-保罗,洛杉矶快船,2287
2017,克里斯-保罗,休斯顿火箭,2460
2018,克里斯-保罗,休斯顿火箭,3565
2019,克里斯-保罗,俄克拉荷马雷霆,3851
2020,克里斯-保罗,俄克拉荷马雷霆,4136
2021,克里斯-保罗,俄克拉荷马雷霆,4421
2003,德维恩-韦德,迈阿密热火,264
2004,德维恩-韦德,迈阿密热火,283
2005,德维恩-韦德,迈阿密热火,303
2006,德维恩-韦德,迈阿密热火,384
2007,德维恩-韦德,迈阿密热火,1304
2008,德维恩-韦德,迈阿密热火,1441
2009,德维恩-韦德,迈阿密热火,1578
2010,德维恩-韦德,迈阿密热火,1420
2011,德维恩-韦德,迈阿密热火,1569
2012,德维恩-韦德,迈阿密热火,1718
2013,德维恩-韦德,迈阿密热火,1867
2014,德维恩-韦德,迈阿密热火,1500
2015,德维恩-韦德,迈阿密热火,2000
2016,德维恩-韦德,芝加哥公牛,2320
2017,德维恩-韦德,芝加哥公牛,1555
2017,德维恩-韦德,迈阿密热火,147
2018,德维恩-韦德,迈阿密热火,239
2011,科怀-伦纳德,圣安东尼奥马刺,173
2012,科怀-伦纳德,圣安东尼奥马刺,186
2013,科怀-伦纳德,圣安东尼奥马刺,189
2014,科怀-伦纳德,圣安东尼奥马刺,289
2015,科怀-伦纳德,圣安东尼奥马刺,1650
2016,科怀-伦纳德,圣安东尼奥马刺,1764
2017,科怀-伦纳德,圣安东尼奥马刺,1887
2018,科怀-伦纳德,多伦多猛龙,2311
2019,科怀-伦纳德,洛杉矶快船,3274
2020,科怀-伦纳德,洛杉矶快船,3438
2021,科怀-伦纳德,洛杉矶快船,3602
2002,姚明,休斯顿火箭,386
2003,姚明,休斯顿火箭,415
2004,姚明,休斯顿火箭,444
2005,姚明,休斯顿火箭,559
2006,姚明,休斯顿火箭,1246
2007,姚明,休斯顿火箭,1376
2008,姚明,休斯顿火箭,1507
2009,姚明,休斯顿火箭,1638
2010,姚明,休斯顿火箭,1769
1997,蒂姆-邓肯,圣安东尼奥马刺,297
1998,蒂姆-邓肯,圣安东尼奥马刺,341
1999,蒂姆-邓肯,圣安东尼奥马刺,386
2000,蒂姆-邓肯,圣安东尼奥马刺,966
2001,蒂姆-邓肯,圣安东尼奥马刺,1087
2002,蒂姆-邓肯,圣安东尼奥马刺,1207
2003,蒂姆-邓肯,圣安东尼奥马刺,1268
2004,蒂姆-邓肯,圣安东尼奥马刺,1426
2005,蒂姆-邓肯,圣安东尼奥马刺,1585
2006,蒂姆-邓肯,圣安东尼奥马刺,1743
2007,蒂姆-邓肯,圣安东尼奥马刺,1901
2008,蒂姆-邓肯,圣安东尼奥马刺,2060
2009,蒂姆-邓肯,圣安东尼奥马刺,2218
2010,蒂姆-邓肯,圣安东尼奥马刺,1870
2011,蒂姆-邓肯,圣安东尼奥马刺,2116
2012,蒂姆-邓肯,圣安东尼奥马刺,964
2013,蒂姆-邓肯,圣安东尼奥马刺,1036
2014,蒂姆-邓肯,圣安东尼奥马刺,1000
2015,蒂姆-邓肯,圣安东尼奥马刺,500
2016,蒂姆-邓肯,圣安东尼奥马刺,188
2017,蒂姆-邓肯,圣安东尼奥马刺,188
2018,蒂姆-邓肯,圣安东尼奥马刺,188
2011,凯里-欧文,克里夫兰骑士,514
2012,凯里-欧文,克里夫兰骑士,553
2013,凯里-欧文,克里夫兰骑士,561
2014,凯里-欧文,克里夫兰骑士,707
2015,凯里-欧文,克里夫兰骑士,1475
2016,凯里-欧文,克里夫兰骑士,1764
2017,凯里-欧文,波士顿凯尔特人,1887
2018,凯里-欧文,波士顿凯尔特人,2010
2019,凯里-欧文,布鲁克林篮网,3174
2020,凯里-欧文,布鲁克林篮网,3333
2021,凯里-欧文,布鲁克林篮网,3492
2022,凯里-欧文,布鲁克林篮网,3650
2003,卡梅罗-安东尼,丹佛掘金,323
2004,卡梅罗-安东尼,丹佛掘金,347
2005,卡梅罗-安东尼,丹佛掘金,371
2006,卡梅罗-安东尼,丹佛掘金,469
2007,卡梅罗-安东尼,丹佛掘金,1304
2008,卡梅罗-安东尼,丹佛掘金,1441
2009,卡梅罗-安东尼,丹佛掘金,1578
2010,卡梅罗-安东尼,纽约尼克斯,1715
2011,卡梅罗-安东尼,纽约尼克斯,1852
2012,卡梅罗-安东尼,纽约尼克斯,1945
2013,卡梅罗-安东尼,纽约尼克斯,2241
2014,卡梅罗-安东尼,纽约尼克斯,2246
2015,卡梅罗-安东尼,纽约尼克斯,2288
2016,卡梅罗-安东尼,纽约尼克斯,2456
2017,卡梅罗-安东尼,俄克拉荷马雷霆,2624
2018,卡梅罗-安东尼,芝加哥公牛,239
2018,卡梅罗-安东尼,亚特兰大老鹰,2553
2019,卡梅罗-安东尼,波特兰开拓者,216
2004,德怀特-霍华德,奥兰多魔术,418
2005,德怀特-霍华德,奥兰多魔术,449
2006,德怀特-霍华德,奥兰多魔术,481
2007,德怀特-霍华德,奥兰多魔术,606
2008,德怀特-霍华德,奥兰多魔术,1376
2009,德怀特-霍华德,奥兰多魔术,1520
2010,德怀特-霍华德,奥兰多魔术,1665
2011,德怀特-霍华德,奥兰多魔术,1809
2012,德怀特-霍华德,洛杉矶湖人,1954
2013,德怀特-霍华德,休斯顿火箭,2051
2014,德怀特-霍华德,休斯顿火箭,2144
2015,德怀特-霍华德,休斯顿火箭,2236
2016,德怀特-霍华德,亚特兰大老鹰,2318
2017,德怀特-霍华德,夏洛特黄蜂,2350
2018,德怀特-霍华德,布鲁克林篮网,1892
2018,德怀特-霍华德,华盛顿奇才,534
2019,德怀特-霍华德,孟菲斯灰熊,304
2019,德怀特-霍华德,洛杉矶湖人,256
1998,德克-诺维茨基,达拉斯独行侠,147
1999,德克-诺维茨基,达拉斯独行侠,158
2000,德克-诺维茨基,达拉斯独行侠,169
2001,德克-诺维茨基,达拉斯独行侠,216
2002,德克-诺维茨基,达拉斯独行侠,1007
2003,德克-诺维茨基,达拉斯独行侠,1133
2004,德克-诺维茨基,达拉斯独行侠,1258
2005,德克-诺维茨基,达拉斯独行侠,1384
2006,德克-诺维茨基,达拉斯独行侠,1510
2007,德克-诺维茨基,达拉斯独行侠,1636
2008,德克-诺维茨基,达拉斯独行侠,1808
2009,德克-诺维茨基,达拉斯独行侠,1980
2010,德克-诺维茨基,达拉斯独行侠,1728
2011,德克-诺维茨基,达拉斯独行侠,1909
2012,德克-诺维茨基,达拉斯独行侠,2091
2013,德克-诺维茨基,达拉斯独行侠,2272
2014,德克-诺维茨基,达拉斯独行侠,797
2015,德克-诺维茨基,达拉斯独行侠,833
2016,德克-诺维茨基,达拉斯独行侠,2500
2017,德克-诺维茨基,达拉斯独行侠,500
2018,德克-诺维茨基,达拉斯独行侠,500
2011,克莱-汤普森,金州勇士,213
2012,克莱-汤普森,金州勇士,229
2013,克莱-汤普森,金州勇士,232
2014,克莱-汤普森,金州勇士,308
2015,克莱-汤普森,金州勇士,1550
2016,克莱-汤普森,金州勇士,1666
2017,克莱-汤普森,金州勇士,1783
2018,克莱-汤普森,金州勇士,1899
2019,克莱-汤普森,金州勇士,3274
2020,克莱-汤普森,金州勇士,3536
2021,克莱-汤普森,金州勇士,3798
2022,克莱-汤普森,金州勇士,4060
2023,克莱-汤普森,金州勇士,4322
2012,安东尼-戴维斯,新奥尔良鹈鹕,514
2013,安东尼-戴维斯,新奥尔良鹈鹕,538
2014,安东尼-戴维斯,新奥尔良鹈鹕,561
2015,安东尼-戴维斯,新奥尔良鹈鹕,707
2016,安东尼-戴维斯,新奥尔良鹈鹕,2212
2017,安东尼-戴维斯,新奥尔良鹈鹕,2378
2018,安东尼-戴维斯,新奥尔良鹈鹕,2543
2019,安东尼-戴维斯,洛杉矶湖人,2709
2020,安东尼-戴维斯,洛杉矶湖人,2875
2013,扬尼斯-阿德托昆博,密尔沃基雄鹿,179
2014,扬尼斯-阿德托昆博,密尔沃基雄鹿,187
2015,扬尼斯-阿德托昆博,密尔沃基雄鹿,195
2016,扬尼斯-阿德托昆博,密尔沃基雄鹿,300
2017,扬尼斯-阿德托昆博,密尔沃基雄鹿,2247
2018,扬尼斯-阿德托昆博,密尔沃基雄鹿,2416
2019,扬尼斯-阿德托昆博,密尔沃基雄鹿,2584
2020,扬尼斯-阿德托昆博,密尔沃基雄鹿,2753
1996,阿伦-艾弗森,费城76人,227
1997,阿伦-艾弗森,费城76人,313
1998,阿伦-艾弗森,费城76人,354
1999,阿伦-艾弗森,费城76人,900
2000,阿伦-艾弗森,费城76人,1013
2001,阿伦-艾弗森,费城76人,1125
2002,阿伦-艾弗森,费城76人,1238
2003,阿伦-艾弗森,费城76人,1350
2004,阿伦-艾弗森,费城76人,1463
2005,阿伦-艾弗森,费城76人,1645
2006,阿伦-艾弗森,丹佛掘金,1718
2007,阿伦-艾弗森,丹佛掘金,1901
2008,阿伦-艾弗森,底特律活塞,2084
2009,阿伦-艾弗森,费城76人,103
2009,阿伦-艾弗森,孟菲斯灰熊,16
2010,保罗-乔治,印第安纳步行者,224
2011,保罗-乔治,印第安纳步行者,241
2012,保罗-乔治,印第安纳步行者,257
2013,保罗-乔治,印第安纳步行者,328
2014,保罗-乔治,印第安纳步行者,1593
2015,保罗-乔治,印第安纳步行者,1712
2016,保罗-乔治,印第安纳步行者,1831
2017,保罗-乔治,俄克拉荷马雷霆,1951
2018,保罗-乔治,俄克拉荷马雷霆,3056
2019,保罗-乔治,洛杉矶快船,3301
2020,保罗-乔治,洛杉矶快船,3545
2021,保罗-乔治,洛杉矶快船,3790
1997,特雷西-麦克格雷迪,多伦多猛龙,136
1998,特雷西-麦克格雷迪,多伦多猛龙,156
1999,特雷西-麦克格雷迪,多伦多猛龙,177
2000,特雷西-麦克格雷迪,奥兰多魔术,966
2001,特雷西-麦克格雷迪,奥兰多魔术,1087
2002,特雷西-麦克格雷迪,奥兰多魔术,1207
2003,特雷西-麦克格雷迪,奥兰多魔术,1328
2004,特雷西-麦克格雷迪,休斯顿火箭,1449
2005,特雷西-麦克格雷迪,休斯顿火箭,1569
2006,特雷西-麦克格雷迪,休斯顿火箭,1690
2007,特雷西-麦克格雷迪,休斯顿火箭,1901
2008,特雷西-麦克格雷迪,休斯顿火箭,2037
2009,特雷西-麦克格雷迪,纽约尼克斯,2324
2010,特雷西-麦克格雷迪,底特律活塞,135
2011,特雷西-麦克格雷迪,亚特兰大老鹰,135
2012,特雷西-麦克格雷迪,圣安东尼奥马刺,2
2012,达米安-利拉德,波特兰开拓者,307
2013,达米安-利拉德,波特兰开拓者,320
2014,达米安-利拉德,波特兰开拓者,334
2015,达米安-利拉德,波特兰开拓者,424
2016,达米安-利拉德,波特兰开拓者,2433
2017,达米安-利拉德,波特兰开拓者,2615
2018,达米安-利拉德,波特兰开拓者,2798
2019,达米安-利拉德,波特兰开拓者,2980
2020,达米安-利拉德,波特兰开拓者,3163
2021,达米安-利拉德,波特兰开拓者,4375
2022,达米安-利拉德,波特兰开拓者,4725
2023,达米安-利拉德,波特兰开拓者,5075
2024,达米安-利拉德,波特兰开拓者,5425
1995,凯文-加内特,明尼苏达森林狼,162
1996,凯文-加内特,明尼苏达森林狼,167
1997,凯文-加内特,明尼苏达森林狼,211
1998,凯文-加内特,明尼苏达森林狼,1400
1999,凯文-加内特,明尼苏达森林狼,1681
2000,凯文-加内特,明尼苏达森林狼,1961
2001,凯文-加内特,明尼苏达森林狼,2240
2002,凯文-加内特,明尼苏达森林狼,2520
2003,凯文-加内特,明尼苏达森林狼,2800
2004,凯文-加内特,明尼苏达森林狼,1600
2005,凯文-加内特,明尼苏达森林狼,1800
2006,凯文-加内特,明尼苏达森林狼,2100
2007,凯文-加内特,波士顿凯尔特人,2375
2008,凯文-加内特,波士顿凯尔特人,2475
2009,凯文-加内特,波士顿凯尔特人,1640
2010,凯文-加内特,波士顿凯尔特人,1880
2011,凯文-加内特,波士顿凯尔特人,2125
2012,凯文-加内特,波士顿凯尔特人,1157
2013,凯文-加内特,布鲁克林篮网,1244
2014,凯文-加内特,明尼苏达森林狼,1200
2015,凯文-加内特,明尼苏达森林狼,850
2016,凯文-加内特,明尼苏达森林狼,800
1985,卡尔-马龙,犹他爵士,23
1987,卡尔-马龙,犹他爵士,84
1988,卡尔-马龙,犹他爵士,135
1989,卡尔-马龙,犹他爵士,180
1990,卡尔-马龙,犹他爵士,226
1991,卡尔-马龙,犹他爵士,256
1992,卡尔-马龙,犹他爵士,285
1993,卡尔-马龙,犹他爵士,308
1994,卡尔-马龙,犹他爵士,338
1995,卡尔-马龙,犹他爵士,368
1996,卡尔-马龙,犹他爵士,466
1997,卡尔-马龙,犹他爵士,512
1998,卡尔-马龙,犹他爵士,614
1999,卡尔-马龙,犹他爵士,1400
2000,卡尔-马龙,犹他爵士,1575
2001,卡尔-马龙,犹他爵士,1750
2002,卡尔-马龙,犹他爵士,1925
2003,卡尔-马龙,洛杉矶湖人,150
1998,文斯-卡特,多伦多猛龙,176
1999,文斯-卡特,多伦多猛龙,227
2000,文斯-卡特,多伦多猛龙,243
2001,文斯-卡特,多伦多猛龙,307
2002,文斯-卡特,多伦多猛龙,1007
2003,文斯-卡特,多伦多猛龙,1133
2004,文斯-卡特,新泽西篮网,1258
2005,文斯-卡特,新泽西篮网,1384
2006,文斯-卡特,新泽西篮网,1510
2007,文斯-卡特,新泽西篮网,1332
